Comuna;FECHA_INMUNIZACION;N° de vacunados;Criterio_elegibilidad;Servicio;FECHA_INMUNIZACION2;Campaña
Pudahuel;2022-04-06;676;Enfermos cronicos de 11 a 64 años de edad;Occidente;04-06;2022
Pudahuel;2022-04-07;892;Enfermos cronicos de 11 a 64 años de edad;Occidente;04-07;2022
Pudahuel;2022-04-08;837;Enfermos cronicos de 11 a 64 años de edad;Occidente;04-08;2022
Puente Alto;2022-03-16;516;Enfermos cronicos de 11 a 64 años de edad;Suroriente;03-16;2022
Puente Alto;2022-03-17;662;Enfermos cronicos de 11 a 64 años de edad;Suroriente;03-17;2022
Puente Alto;2022-03-18;745;Enfermos cronicos de 11 a 64 años de edad;Suroriente;03-18;2022
Puente Alto;2022-03-19;6;Enfermos cronicos de 11 a 64 años de edad;Suroriente;03-19;2022
Puente Alto;2022-03-20;4;Enfermos cronicos de 11 a 64 años de edad;Suroriente;03-20;2022
Puente Alto;2022-03-21;957;Enfermos cronicos de 11 a 64 años de edad;Suroriente;03-21;2022
Puente Alto;2022-03-22;927;Enfermos cronicos de 11 a 64 años de edad;Suroriente;03-22;2022
Puente Alto;2022-03-23;1029;Enfermos cronicos de 11 a 64 años de edad;Suroriente;03-23;2022
Puente Alto;2022-03-24;976;Enfermos cronicos de 11 a 64 años de edad;Suroriente;03-24;2022
Puente Alto;2022-03-25;1068;Enfermos cronicos de 11 a 64 años de edad;Suroriente;03-25;2022
Puente Alto;2022-03-26;3;Enfermos cronicos de 11 a 64 años de edad;Suroriente;03-26;2022
Puente Alto;2022-03-28;1040;Enfermos cronicos de 11 a 64 años de edad;Suroriente;03-28;2022
Puente Alto;2022-03-29;995;Enfermos cronicos de 11 a 64 años de edad;Suroriente;03-29;2022
Puente Alto;2022-03-30;1001;Enfermos cronicos de 11 a 64 años de edad;Suroriente;03-30;2022
Puente Alto;2022-03-31;816;Enfermos cronicos de 11 a 64 años de edad;Suroriente;03-31;2022
Puente Alto;2022-04-01;831;Enfermos cronicos de 11 a 64 años de edad;Suroriente;04-01;2022
Puente Alto;2022-04-02;3;Enfermos cronicos de 11 a 64 años de edad;Suroriente;04-02;2022
Puente Alto;2022-04-03;47;Enfermos cronicos de 11 a 64 años de edad;Suroriente;04-03;2022
Puente Alto;2022-04-04;912;Enfermos cronicos de 11 a 64 años de edad;Suroriente;04-04;2022
Puente Alto;2022-04-05;1060;Enfermos cronicos de 11 a 64 años de edad;Suroriente;04-05;2022
Puente Alto;2022-04-06;943;Enfermos cronicos de 11 a 64 años de edad;Suroriente;04-06;2022
Puente Alto;2022-04-07;946;Enfermos cronicos de 11 a 64 años de edad;Suroriente;04-07;2022
Puente Alto;2022-04-08;895;Enfermos cronicos de 11 a 64 años de edad;Suroriente;04-08;2022
Quilicura;2022-03-16;116;Enfermos cronicos de 11 a 64 años de edad;Norte;03-16;2022
Quilicura;2022-03-17;204;Enfermos cronicos de 11 a 64 años de edad;Norte;03-17;2022
Quilicura;2022-03-18;333;Enfermos cronicos de 11 a 64 años de edad;Norte;03-18;2022
Quilicura;2022-03-19;203;Enfermos cronicos de 11 a 64 años de edad;Norte;03-19;2022
Quilicura;2022-03-21;363;Enfermos cronicos de 11 a 64 años de edad;Norte;03-21;2022
Quilicura;2022-03-22;265;Enfermos cronicos de 11 a 64 años de edad;Norte;03-22;2022
Quilicura;2022-03-23;318;Enfermos cronicos de 11 a 64 años de edad;Norte;03-23;2022
Quilicura;2022-03-24;310;Enfermos cronicos de 11 a 64 años de edad;Norte;03-24;2022
Quilicura;2022-03-25;345;Enfermos cronicos de 11 a 64 años de edad;Norte;03-25;2022
Quilicura;2022-03-26;163;Enfermos cronicos de 11 a 64 años de edad;Norte;03-26;2022
Quilicura;2022-03-28;265;Enfermos cronicos de 11 a 64 años de edad;Norte;03-28;2022
Quilicura;2022-03-29;309;Enfermos cronicos de 11 a 64 años de edad;Norte;03-29;2022
Quilicura;2022-03-30;251;Enfermos cronicos de 11 a 64 años de edad;Norte;03-30;2022
Quilicura;2022-03-31;242;Enfermos cronicos de 11 a 64 años de edad;Norte;03-31;2022
Quilicura;2022-04-01;161;Enfermos cronicos de 11 a 64 años de edad;Norte;04-01;2022
Quilicura;2022-04-02;117;Enfermos cronicos de 11 a 64 años de edad;Norte;04-02;2022
Quilicura;2022-04-04;280;Enfermos cronicos de 11 a 64 años de edad;Norte;04-04;2022
Quilicura;2022-04-05;306;Enfermos cronicos de 11 a 64 años de edad;Norte;04-05;2022
Quilicura;2022-04-06;345;Enfermos cronicos de 11 a 64 años de edad;Norte;04-06;2022
Quilicura;2022-04-07;363;Enfermos cronicos de 11 a 64 años de edad;Norte;04-07;2022
Quilicura;2022-04-08;270;Enfermos cronicos de 11 a 64 años de edad;Norte;04-08;2022
Quinta Normal;2022-03-15;2;Enfermos cronicos de 11 a 64 años de edad;Occidente;03-15;2022
Quinta Normal;2022-03-16;151;Enfermos cronicos de 11 a 64 años de edad;Occidente;03-16;2022
Quinta Normal;2022-03-17;180;Enfermos cronicos de 11 a 64 años de edad;Occidente;03-17;2022
Quinta Normal;2022-03-18;160;Enfermos cronicos de 11 a 64 años de edad;Occidente;03-18;2022
Quinta Normal;2022-03-19;74;Enfermos cronicos de 11 a 64 años de edad;Occidente;03-19;2022
Quinta Normal;2022-03-21;289;Enfermos cronicos de 11 a 64 años de edad;Occidente;03-21;2022
Quinta Normal;2022-03-22;234;Enfermos cronicos de 11 a 64 años de edad;Occidente;03-22;2022
Quinta Normal;2022-03-23;246;Enfermos cronicos de 11 a 64 años de edad;Occidente;03-23;2022
Quinta Normal;2022-03-24;298;Enfermos cronicos de 11 a 64 años de edad;Occidente;03-24;2022
Quinta Normal;2022-03-25;307;Enfermos cronicos de 11 a 64 años de edad;Occidente;03-25;2022
Quinta Normal;2022-03-26;77;Enfermos cronicos de 11 a 64 años de edad;Occidente;03-26;2022
Quinta Normal;2022-03-28;268;Enfermos cronicos de 11 a 64 años de edad;Occidente;03-28;2022
Quinta Normal;2022-03-29;213;Enfermos cronicos de 11 a 64 años de edad;Occidente;03-29;2022
Quinta Normal;2022-03-30;291;Enfermos cronicos de 11 a 64 años de edad;Occidente;03-30;2022
Quinta Normal;2022-03-31;386;Enfermos cronicos de 11 a 64 años de edad;Occidente;03-31;2022
Quinta Normal;2022-04-01;189;Enfermos cronicos de 11 a 64 años de edad;Occidente;04-01;2022
Quinta Normal;2022-04-02;31;Enfermos cronicos de 11 a 64 años de edad;Occidente;04-02;2022
Quinta Normal;2022-04-04;268;Enfermos cronicos de 11 a 64 años de edad;Occidente;04-04;2022
Quinta Normal;2022-04-05;291;Enfermos cronicos de 11 a 64 años de edad;Occidente;04-05;2022
Quinta Normal;2022-04-06;219;Enfermos cronicos de 11 a 64 años de edad;Occidente;04-06;2022
Quinta Normal;2022-04-07;228;Enfermos cronicos de 11 a 64 años de edad;Occidente;04-07;2022
Quinta Normal;2022-04-08;237;Enfermos cronicos de 11 a 64 años de edad;Occidente;04-08;2022
Recoleta;2022-03-15;1;Enfermos cronicos de 11 a 64 años de edad;Norte;03-15;2022
Recoleta;2022-03-16;152;Enfermos cronicos de 11 a 64 años de edad;Norte;03-16;2022
Recoleta;2022-03-17;211;Enfermos cronicos de 11 a 64 años de edad;Norte;03-17;2022
Recoleta;2022-03-18;197;Enfermos cronicos de 11 a 64 años de edad;Norte;03-18;2022
Recoleta;2022-03-19;76;Enfermos cronicos de 11 a 64 años de edad;Norte;03-19;2022
Recoleta;2022-03-21;246;Enfermos cronicos de 11 a 64 años de edad;Norte;03-21;2022
Recoleta;2022-03-22;405;Enfermos cronicos de 11 a 64 años de edad;Norte;03-22;2022
Recoleta;2022-03-23;327;Enfermos cronicos de 11 a 64 años de edad;Norte;03-23;2022
Recoleta;2022-03-24;345;Enfermos cronicos de 11 a 64 años de edad;Norte;03-24;2022
Recoleta;2022-03-25;252;Enfermos cronicos de 11 a 64 años de edad;Norte;03-25;2022
Recoleta;2022-03-26;43;Enfermos cronicos de 11 a 64 años de edad;Norte;03-26;2022
Recoleta;2022-03-28;277;Enfermos cronicos de 11 a 64 años de edad;Norte;03-28;2022
Recoleta;2022-03-29;235;Enfermos cronicos de 11 a 64 años de edad;Norte;03-29;2022
Recoleta;2022-03-30;279;Enfermos cronicos de 11 a 64 años de edad;Norte;03-30;2022
Recoleta;2022-03-31;305;Enfermos cronicos de 11 a 64 años de edad;Norte;03-31;2022
Recoleta;2022-04-01;208;Enfermos cronicos de 11 a 64 años de edad;Norte;04-01;2022
Recoleta;2022-04-02;65;Enfermos cronicos de 11 a 64 años de edad;Norte;04-02;2022
Recoleta;2022-04-03;4;Enfermos cronicos de 11 a 64 años de edad;Norte;04-03;2022
Recoleta;2022-04-04;199;Enfermos cronicos de 11 a 64 años de edad;Norte;04-04;2022
Recoleta;2022-04-05;271;Enfermos cronicos de 11 a 64 años de edad;Norte;04-05;2022
Recoleta;2022-04-06;285;Enfermos cronicos de 11 a 64 años de edad;Norte;04-06;2022
Recoleta;2022-04-07;242;Enfermos cronicos de 11 a 64 años de edad;Norte;04-07;2022
Recoleta;2022-04-08;269;Enfermos cronicos de 11 a 64 años de edad;Norte;04-08;2022
Renca;2022-03-15;2;Enfermos cronicos de 11 a 64 años de edad;Occidente;03-15;2022
Renca;2022-03-16;238;Enfermos cronicos de 11 a 64 años de edad;Occidente;03-16;2022
Renca;2022-03-17;225;Enfermos cronicos de 11 a 64 años de edad;Occidente;03-17;2022
Renca;2022-03-18;271;Enfermos cronicos de 11 a 64 años de edad;Occidente;03-18;2022
Renca;2022-03-19;31;Enfermos cronicos de 11 a 64 años de edad;Occidente;03-19;2022
Renca;2022-03-21;276;Enfermos cronicos de 11 a 64 años de edad;Occidente;03-21;2022
Renca;2022-03-22;250;Enfermos cronicos de 11 a 64 años de edad;Occidente;03-22;2022
Renca;2022-03-23;287;Enfermos cronicos de 11 a 64 años de edad;Occidente;03-23;2022
Renca;2022-03-24;261;Enfermos cronicos de 11 a 64 años de edad;Occidente;03-24;2022
Renca;2022-03-25;248;Enfermos cronicos de 11 a 64 años de edad;Occidente;03-25;2022
Renca;2022-03-26;12;Enfermos cronicos de 11 a 64 años de edad;Occidente;03-26;2022
Renca;2022-03-28;321;Enfermos cronicos de 11 a 64 años de edad;Occidente;03-28;2022
Renca;2022-03-29;235;Enfermos cronicos de 11 a 64 años de edad;Occidente;03-29;2022
Renca;2022-03-30;283;Enfermos cronicos de 11 a 64 años de edad;Occidente;03-30;2022
Renca;2022-03-31;242;Enfermos cronicos de 11 a 64 años de edad;Occidente;03-31;2022
Renca;2022-04-01;222;Enfermos cronicos de 11 a 64 años de edad;Occidente;04-01;2022
Renca;2022-04-02;19;Enfermos cronicos de 11 a 64 años de edad;Occidente;04-02;2022
Renca;2022-04-04;231;Enfermos cronicos de 11 a 64 años de edad;Occidente;04-04;2022
Renca;2022-04-05;319;Enfermos cronicos de 11 a 64 años de edad;Occidente;04-05;2022
Renca;2022-04-06;250;Enfermos cronicos de 11 a 64 años de edad;Occidente;04-06;2022
Renca;2022-04-07;185;Enfermos cronicos de 11 a 64 años de edad;Occidente;04-07;2022
Renca;2022-04-08;247;Enfermos cronicos de 11 a 64 años de edad;Occidente;04-08;2022
San Bernardo;2022-03-15;1;Enfermos cronicos de 11 a 64 años de edad;Sur;03-15;2022
San Bernardo;2022-03-16;196;Enfermos cronicos de 11 a 64 años de edad;Sur;03-16;2022
San Bernardo;2022-03-17;326;Enfermos cronicos de 11 a 64 años de edad;Sur;03-17;2022
San Bernardo;2022-03-18;453;Enfermos cronicos de 11 a 64 años de edad;Sur;03-18;2022
San Bernardo;2022-03-19;64;Enfermos cronicos de 11 a 64 años de edad;Sur;03-19;2022
San Bernardo;2022-03-21;468;Enfermos cronicos de 11 a 64 años de edad;Sur;03-21;2022
San Bernardo;2022-03-22;476;Enfermos cronicos de 11 a 64 años de edad;Sur;03-22;2022
San Bernardo;2022-03-23;598;Enfermos cronicos de 11 a 64 años de edad;Sur;03-23;2022
San Bernardo;2022-03-24;559;Enfermos cronicos de 11 a 64 años de edad;Sur;03-24;2022
San Bernardo;2022-03-25;522;Enfermos cronicos de 11 a 64 años de edad;Sur;03-25;2022
San Bernardo;2022-03-26;20;Enfermos cronicos de 11 a 64 años de edad;Sur;03-26;2022
San Bernardo;2022-03-28;541;Enfermos cronicos de 11 a 64 años de edad;Sur;03-28;2022
San Bernardo;2022-03-29;527;Enfermos cronicos de 11 a 64 años de edad;Sur;03-29;2022
San Bernardo;2022-03-30;493;Enfermos cronicos de 11 a 64 años de edad;Sur;03-30;2022
San Bernardo;2022-03-31;380;Enfermos cronicos de 11 a 64 años de edad;Sur;03-31;2022
San Bernardo;2022-04-01;521;Enfermos cronicos de 11 a 64 años de edad;Sur;04-01;2022
San Bernardo;2022-04-02;41;Enfermos cronicos de 11 a 64 años de edad;Sur;04-02;2022
San Bernardo;2022-04-04;426;Enfermos cronicos de 11 a 64 años de edad;Sur;04-04;2022
San Bernardo;2022-04-05;391;Enfermos cronicos de 11 a 64 años de edad;Sur;04-05;2022
San Bernardo;2022-04-06;529;Enfermos cronicos de 11 a 64 años de edad;Sur;04-06;2022
San Bernardo;2022-04-07;370;Enfermos cronicos de 11 a 64 años de edad;Sur;04-07;2022
San Bernardo;2022-04-08;513;Enfermos cronicos de 11 a 64 años de edad;Sur;04-08;2022
San Joaquín;2022-03-15;1;Enfermos cronicos de 11 a 64 años de edad;Sur;03-15;2022
San Joaquín;2022-03-16;173;Enfermos cronicos de 11 a 64 años de edad;Sur;03-16;2022
San Joaquín;2022-03-17;180;Enfermos cronicos de 11 a 64 años de edad;Sur;03-17;2022
San Joaquín;2022-03-18;251;Enfermos cronicos de 11 a 64 años de edad;Sur;03-18;2022
San Joaquín;2022-03-19;2;Enfermos cronicos de 11 a 64 años de edad;Sur;03-19;2022
San Joaquín;2022-03-21;289;Enfermos cronicos de 11 a 64 años de edad;Sur;03-21;2022
San Joaquín;2022-03-22;186;Enfermos cronicos de 11 a 64 años de edad;Sur;03-22;2022
San Joaquín;2022-03-23;324;Enfermos cronicos de 11 a 64 años de edad;Sur;03-23;2022
San Joaquín;2022-03-24;220;Enfermos cronicos de 11 a 64 años de edad;Sur;03-24;2022
San Joaquín;2022-03-25;192;Enfermos cronicos de 11 a 64 años de edad;Sur;03-25;2022
San Joaquín;2022-03-28;127;Enfermos cronicos de 11 a 64 años de edad;Sur;03-28;2022
San Joaquín;2022-03-29;122;Enfermos cronicos de 11 a 64 años de edad;Sur;03-29;2022
San Joaquín;2022-03-30;230;Enfermos cronicos de 11 a 64 años de edad;Sur;03-30;2022
San Joaquín;2022-03-31;214;Enfermos cronicos de 11 a 64 años de edad;Sur;03-31;2022
San Joaquín;2022-04-01;204;Enfermos cronicos de 11 a 64 años de edad;Sur;04-01;2022
San Joaquín;2022-04-04;223;Enfermos cronicos de 11 a 64 años de edad;Sur;04-04;2022
San Joaquín;2022-04-05;182;Enfermos cronicos de 11 a 64 años de edad;Sur;04-05;2022
San Joaquín;2022-04-06;236;Enfermos cronicos de 11 a 64 años de edad;Sur;04-06;2022
San Joaquín;2022-04-07;184;Enfermos cronicos de 11 a 64 años de edad;Sur;04-07;2022
San Joaquín;2022-04-08;230;Enfermos cronicos de 11 a 64 años de edad;Sur;04-08;2022
San José de Maipo;2022-03-15;1;Enfermos cronicos de 11 a 64 años de edad;Suroriente;03-15;2022
San José de Maipo;2022-03-16;22;Enfermos cronicos de 11 a 64 años de edad;Suroriente;03-16;2022
San José de Maipo;2022-03-17;45;Enfermos cronicos de 11 a 64 años de edad;Suroriente;03-17;2022
San José de Maipo;2022-03-18;43;Enfermos cronicos de 11 a 64 años de edad;Suroriente;03-18;2022
San José de Maipo;2022-03-21;53;Enfermos cronicos de 11 a 64 años de edad;Suroriente;03-21;2022
San José de Maipo;2022-03-22;37;Enfermos cronicos de 11 a 64 años de edad;Suroriente;03-22;2022
San José de Maipo;2022-03-23;25;Enfermos cronicos de 11 a 64 años de edad;Suroriente;03-23;2022
San José de Maipo;2022-03-24;32;Enfermos cronicos de 11 a 64 años de edad;Suroriente;03-24;2022
San José de Maipo;2022-03-25;35;Enfermos cronicos de 11 a 64 años de edad;Suroriente;03-25;2022
San José de Maipo;2022-03-28;23;Enfermos cronicos de 11 a 64 años de edad;Suroriente;03-28;2022
San José de Maipo;2022-03-29;26;Enfermos cronicos de 11 a 64 años de edad;Suroriente;03-29;2022
San José de Maipo;2022-03-30;22;Enfermos cronicos de 11 a 64 años de edad;Suroriente;03-30;2022
San José de Maipo;2022-03-31;47;Enfermos cronicos de 11 a 64 años de edad;Suroriente;03-31;2022
San José de Maipo;2022-04-01;61;Enfermos cronicos de 11 a 64 años de edad;Suroriente;04-01;2022
San José de Maipo;2022-04-04;35;Enfermos cronicos de 11 a 64 años de edad;Suroriente;04-04;2022
San José de Maipo;2022-04-05;43;Enfermos cronicos de 11 a 64 años de edad;Suroriente;04-05;2022
San José de Maipo;2022-04-06;35;Enfermos cronicos de 11 a 64 años de edad;Suroriente;04-06;2022
San José de Maipo;2022-04-07;50;Enfermos cronicos de 11 a 64 años de edad;Suroriente;04-07;2022
San José de Maipo;2022-04-08;27;Enfermos cronicos de 11 a 64 años de edad;Suroriente;04-08;2022
San Miguel;2022-03-15;1;Enfermos cronicos de 11 a 64 años de edad;Sur;03-15;2022
San Miguel;2022-03-16;142;Enfermos cronicos de 11 a 64 años de edad;Sur;03-16;2022
San Miguel;2022-03-17;191;Enfermos cronicos de 11 a 64 años de edad;Sur;03-17;2022
San Miguel;2022-03-18;185;Enfermos cronicos de 11 a 64 años de edad;Sur;03-18;2022
San Miguel;2022-03-21;164;Enfermos cronicos de 11 a 64 años de edad;Sur;03-21;2022
San Miguel;2022-03-22;222;Enfermos cronicos de 11 a 64 años de edad;Sur;03-22;2022
San Miguel;2022-03-23;268;Enfermos cronicos de 11 a 64 años de edad;Sur;03-23;2022
San Miguel;2022-03-24;221;Enfermos cronicos de 11 a 64 años de edad;Sur;03-24;2022
San Miguel;2022-03-25;229;Enfermos cronicos de 11 a 64 años de edad;Sur;03-25;2022
San Miguel;2022-03-28;267;Enfermos cronicos de 11 a 64 años de edad;Sur;03-28;2022
San Miguel;2022-03-29;211;Enfermos cronicos de 11 a 64 años de edad;Sur;03-29;2022
San Miguel;2022-03-30;164;Enfermos cronicos de 11 a 64 años de edad;Sur;03-30;2022
San Miguel;2022-03-31;199;Enfermos cronicos de 11 a 64 años de edad;Sur;03-31;2022
San Miguel;2022-04-01;189;Enfermos cronicos de 11 a 64 años de edad;Sur;04-01;2022
San Miguel;2022-04-04;229;Enfermos cronicos de 11 a 64 años de edad;Sur;04-04;2022
San Miguel;2022-04-05;199;Enfermos cronicos de 11 a 64 años de edad;Sur;04-05;2022
San Miguel;2022-04-06;280;Enfermos cronicos de 11 a 64 años de edad;Sur;04-06;2022
San Miguel;2022-04-07;228;Enfermos cronicos de 11 a 64 años de edad;Sur;04-07;2022
San Miguel;2022-04-08;202;Enfermos cronicos de 11 a 64 años de edad;Sur;04-08;2022
San Pedro;2022-03-17;13;Enfermos cronicos de 11 a 64 años de edad;Occidente;03-17;2022
San Pedro;2022-03-21;21;Enfermos cronicos de 11 a 64 años de edad;Occidente;03-21;2022
San Pedro;2022-03-22;15;Enfermos cronicos de 11 a 64 años de edad;Occidente;03-22;2022
San Pedro;2022-03-23;25;Enfermos cronicos de 11 a 64 años de edad;Occidente;03-23;2022
San Pedro;2022-03-24;17;Enfermos cronicos de 11 a 64 años de edad;Occidente;03-24;2022
San Pedro;2022-03-25;17;Enfermos cronicos de 11 a 64 años de edad;Occidente;03-25;2022
San Pedro;2022-03-28;21;Enfermos cronicos de 11 a 64 años de edad;Occidente;03-28;2022
San Pedro;2022-03-29;18;Enfermos cronicos de 11 a 64 años de edad;Occidente;03-29;2022
San Pedro;2022-03-30;26;Enfermos cronicos de 11 a 64 años de edad;Occidente;03-30;2022
San Pedro;2022-03-31;24;Enfermos cronicos de 11 a 64 años de edad;Occidente;03-31;2022
San Pedro;2022-04-01;18;Enfermos cronicos de 11 a 64 años de edad;Occidente;04-01;2022
San Pedro;2022-04-04;25;Enfermos cronicos de 11 a 64 años de edad;Occidente;04-04;2022
San Pedro;2022-04-05;32;Enfermos cronicos de 11 a 64 años de edad;Occidente;04-05;2022
San Pedro;2022-04-06;22;Enfermos cronicos de 11 a 64 años de edad;Occidente;04-06;2022
San Pedro;2022-04-07;7;Enfermos cronicos de 11 a 64 años de edad;Occidente;04-07;2022
San Pedro;2022-04-08;10;Enfermos cronicos de 11 a 64 años de edad;Occidente;04-08;2022
San Ramón;2022-03-16;122;Enfermos cronicos de 11 a 64 años de edad;Suroriente;03-16;2022
San Ramón;2022-03-17;141;Enfermos cronicos de 11 a 64 años de edad;Suroriente;03-17;2022
San Ramón;2022-03-18;142;Enfermos cronicos de 11 a 64 años de edad;Suroriente;03-18;2022
San Ramón;2022-03-19;74;Enfermos cronicos de 11 a 64 años de edad;Suroriente;03-19;2022
San Ramón;2022-03-20;81;Enfermos cronicos de 11 a 64 años de edad;Suroriente;03-20;2022
San Ramón;2022-03-21;160;Enfermos cronicos de 11 a 64 años de edad;Suroriente;03-21;2022
San Ramón;2022-03-22;173;Enfermos cronicos de 11 a 64 años de edad;Suroriente;03-22;2022
San Ramón;2022-03-23;169;Enfermos cronicos de 11 a 64 años de edad;Suroriente;03-23;2022
San Ramón;2022-03-24;184;Enfermos cronicos de 11 a 64 años de edad;Suroriente;03-24;2022
San Ramón;2022-03-25;168;Enfermos cronicos de 11 a 64 años de edad;Suroriente;03-25;2022
San Ramón;2022-03-26;36;Enfermos cronicos de 11 a 64 años de edad;Suroriente;03-26;2022
San Ramón;2022-03-27;27;Enfermos cronicos de 11 a 64 años de edad;Suroriente;03-27;2022
San Ramón;2022-03-28;162;Enfermos cronicos de 11 a 64 años de edad;Suroriente;03-28;2022
San Ramón;2022-03-29;76;Enfermos cronicos de 11 a 64 años de edad;Suroriente;03-29;2022
San Ramón;2022-03-30;143;Enfermos cronicos de 11 a 64 años de edad;Suroriente;03-30;2022
San Ramón;2022-03-31;164;Enfermos cronicos de 11 a 64 años de edad;Suroriente;03-31;2022
San Ramón;2022-04-01;140;Enfermos cronicos de 11 a 64 años de edad;Suroriente;04-01;2022
San Ramón;2022-04-02;42;Enfermos cronicos de 11 a 64 años de edad;Suroriente;04-02;2022
San Ramón;2022-04-03;13;Enfermos cronicos de 11 a 64 años de edad;Suroriente;04-03;2022
San Ramón;2022-04-04;175;Enfermos cronicos de 11 a 64 años de edad;Suroriente;04-04;2022
San Ramón;2022-04-05;153;Enfermos cronicos de 11 a 64 años de edad;Suroriente;04-05;2022
San Ramón;2022-04-06;181;Enfermos cronicos de 11 a 64 años de edad;Suroriente;04-06;2022
San Ramón;2022-04-07;140;Enfermos cronicos de 11 a 64 años de edad;Suroriente;04-07;2022
San Ramón;2022-04-08;149;Enfermos cronicos de 11 a 64 años de edad;Suroriente;04-08;2022
Santiago;2022-03-15;2;Enfermos cronicos de 11 a 64 años de edad;Central;03-15;2022
Santiago;2022-03-16;312;Enfermos cronicos de 11 a 64 años de edad;Central;03-16;2022
Santiago;2022-03-17;431;Enfermos cronicos de 11 a 64 años de edad;Central;03-17;2022
Santiago;2022-03-18;458;Enfermos cronicos de 11 a 64 años de edad;Central;03-18;2022
Santiago;2022-03-19;141;Enfermos cronicos de 11 a 64 años de edad;Central;03-19;2022
Santiago;2022-03-21;550;Enfermos cronicos de 11 a 64 años de edad;Central;03-21;2022
Santiago;2022-03-22;520;Enfermos cronicos de 11 a 64 años de edad;Central;03-22;2022
Santiago;2022-03-23;1134;Enfermos cronicos de 11 a 64 años de edad;Central;03-23;2022
Santiago;2022-03-24;627;Enfermos cronicos de 11 a 64 años de edad;Central;03-24;2022
Santiago;2022-03-25;620;Enfermos cronicos de 11 a 64 años de edad;Central;03-25;2022
Santiago;2022-03-26;85;Enfermos cronicos de 11 a 64 años de edad;Central;03-26;2022
Santiago;2022-03-28;482;Enfermos cronicos de 11 a 64 años de edad;Central;03-28;2022
Santiago;2022-03-29;501;Enfermos cronicos de 11 a 64 años de edad;Central;03-29;2022
Santiago;2022-03-30;764;Enfermos cronicos de 11 a 64 años de edad;Central;03-30;2022
Santiago;2022-03-31;413;Enfermos cronicos de 11 a 64 años de edad;Central;03-31;2022
Santiago;2022-04-01;442;Enfermos cronicos de 11 a 64 años de edad;Central;04-01;2022
Santiago;2022-04-02;172;Enfermos cronicos de 11 a 64 años de edad;Central;04-02;2022
Santiago;2022-04-04;495;Enfermos cronicos de 11 a 64 años de edad;Central;04-04;2022
Santiago;2022-04-05;461;Enfermos cronicos de 11 a 64 años de edad;Central;04-05;2022
Santiago;2022-04-06;526;Enfermos cronicos de 11 a 64 años de edad;Central;04-06;2022
Santiago;2022-04-07;626;Enfermos cronicos de 11 a 64 años de edad;Central;04-07;2022
Santiago;2022-04-08;408;Enfermos cronicos de 11 a 64 años de edad;Central;04-08;2022
Talagante;2022-03-16;123;Enfermos cronicos de 11 a 64 años de edad;Occidente;03-16;2022
Talagante;2022-03-17;191;Enfermos cronicos de 11 a 64 años de edad;Occidente;03-17;2022
Talagante;2022-03-18;140;Enfermos cronicos de 11 a 64 años de edad;Occidente;03-18;2022
Talagante;2022-03-19;4;Enfermos cronicos de 11 a 64 años de edad;Occidente;03-19;2022
Talagante;2022-03-21;121;Enfermos cronicos de 11 a 64 años de edad;Occidente;03-21;2022
Talagante;2022-03-22;178;Enfermos cronicos de 11 a 64 años de edad;Occidente;03-22;2022
Talagante;2022-03-23;311;Enfermos cronicos de 11 a 64 años de edad;Occidente;03-23;2022
Talagante;2022-03-24;235;Enfermos cronicos de 11 a 64 años de edad;Occidente;03-24;2022
Talagante;2022-03-25;259;Enfermos cronicos de 11 a 64 años de edad;Occidente;03-25;2022
Talagante;2022-03-28;245;Enfermos cronicos de 11 a 64 años de edad;Occidente;03-28;2022
Talagante;2022-03-29;253;Enfermos cronicos de 11 a 64 años de edad;Occidente;03-29;2022
Talagante;2022-03-30;191;Enfermos cronicos de 11 a 64 años de edad;Occidente;03-30;2022
Talagante;2022-03-31;182;Enfermos cronicos de 11 a 64 años de edad;Occidente;03-31;2022
Talagante;2022-04-01;217;Enfermos cronicos de 11 a 64 años de edad;Occidente;04-01;2022
Talagante;2022-04-04;146;Enfermos cronicos de 11 a 64 años de edad;Occidente;04-04;2022
Talagante;2022-04-05;164;Enfermos cronicos de 11 a 64 años de edad;Occidente;04-05;2022
Talagante;2022-04-06;204;Enfermos cronicos de 11 a 64 años de edad;Occidente;04-06;2022
Talagante;2022-04-07;140;Enfermos cronicos de 11 a 64 años de edad;Occidente;04-07;2022
Talagante;2022-04-08;124;Enfermos cronicos de 11 a 64 años de edad;Occidente;04-08;2022
Tiltil;2022-03-16;16;Enfermos cronicos de 11 a 64 años de edad;Norte;03-16;2022
Tiltil;2022-03-17;26;Enfermos cronicos de 11 a 64 años de edad;Norte;03-17;2022
Tiltil;2022-03-18;28;Enfermos cronicos de 11 a 64 años de edad;Norte;03-18;2022
Tiltil;2022-03-21;58;Enfermos cronicos de 11 a 64 años de edad;Norte;03-21;2022
Tiltil;2022-03-22;51;Enfermos cronicos de 11 a 64 años de edad;Norte;03-22;2022
Tiltil;2022-03-23;32;Enfermos cronicos de 11 a 64 años de edad;Norte;03-23;2022
Tiltil;2022-03-24;62;Enfermos cronicos de 11 a 64 años de edad;Norte;03-24;2022
Tiltil;2022-03-25;31;Enfermos cronicos de 11 a 64 años de edad;Norte;03-25;2022
Tiltil;2022-03-26;2;Enfermos cronicos de 11 a 64 años de edad;Norte;03-26;2022
